"","pID","beta","gamma","value","x","prior","genpost","infbeta","infgamma","infvalue"
"535",192,0.242374775209303,0.114829427318728,0.0757317690129806,0.6,0.0457657657657658,0.115194868965799,0.242372694238851,0.114830947874843,4.70583753245553e-13
"536",192,0.242374775209303,0.114829427318728,0.0757317690129806,0.7,0.124414414414414,0.148145814088268,0.242372694238851,0.114830947874843,4.70583753245553e-13
"537",192,0.242374775209303,0.114829427318728,0.0757317690129806,0.8,0.0627927927927928,0.127675121785235,0.242372694238851,0.114830947874843,4.70583753245553e-13
"538",192,0.242374775209303,0.114829427318728,0.0757317690129806,0.9,0.113603603603604,0.14268814820439,0.242372694238851,0.114830947874843,4.70583753245553e-13
"539",192,0.242374775209303,0.114829427318728,0.0757317690129806,1,0.164954954954955,0,0.242372694238851,0.114830947874843,4.70583753245553e-13
"540",193,9.99999999473644e-08,0.265946521923289,0.0216278506405219,0,0.0365732816863346,0,1e-07,0.265947489392397,1.32441844549281e-13
"541",193,9.99999999473644e-08,0.265946521923289,0.0216278506405219,0.1,0.0365732816863346,0.0263632715754559,1e-07,0.265947489392397,1.32441844549281e-13
"542",193,9.99999999473644e-08,0.265946521923289,0.0216278506405219,0.2,0.0648590217097559,0.0534105441857806,1e-07,0.265947489392397,1.32441844549281e-13
"543",193,9.99999999473644e-08,0.265946521923289,0.0216278506405219,0.3,0.0770200882803351,0.0793464833776447,1e-07,0.265947489392397,1.32441844549281e-13
"544",193,9.99999999473644e-08,0.265946521923289,0.0216278506405219,0.4,0.0648590217097559,0.103426422269465,1e-07,0.265947489392397,1.32441844549281e-13
"545",193,9.99999999473644e-08,0.265946521923289,0.0216278506405219,0.5,0.0983695162597964,0.124929518010395,1e-07,0.265947489392397,1.32441844549281e-13
"546",193,9.99999999473644e-08,0.265946521923289,0.0216278506405219,0.6,0.128997387622737,0.142930234458406,1e-07,0.265947489392397,1.32441844549281e-13
"547",193,9.99999999473644e-08,0.265946521923289,0.0216278506405219,0.7,0.161877308350599,0.155996251557032,1e-07,0.265947489392397,1.32441844549281e-13
"548",193,9.99999999473644e-08,0.265946521923289,0.0216278506405219,0.8,0.241509773894244,0.161426328540497,1e-07,0.265947489392397,1.32441844549281e-13
"549",193,9.99999999473644e-08,0.265946521923289,0.0216278506405219,0.9,0.0527880371137735,0.152170946025324,1e-07,0.265947489392397,1.32441844549281e-13
"550",193,9.99999999473644e-08,0.265946521923289,0.0216278506405219,1,0.0365732816863346,0,1e-07,0.265947489392397,1.32441844549281e-13
"551",197,0.9999999,0.127475511131323,0.316345634308582,0,0.0216235696909631,0,0.9999999,0.12747823625212,1.24805904594889e-12
