"","n","a","b","gamma","beta","subn","id","x","prior","posterior","infbeta","infgamma","value"
"11360",12,NA,NA,0.5,0.5,43,1033,0.7,0.104167,0.182785751826866,0.5000008744803,0.500000873162554,3.40873786698402e-14
"11361",12,NA,NA,0.5,0.5,43,1033,0.8,0.064394,0.155187472127789,0.5000008744803,0.500000873162554,3.40873786698402e-14
"11362",12,NA,NA,0.5,0.5,43,1033,0.9,0.049242,0.125332322980337,0.5000008744803,0.500000873162554,3.40873786698402e-14
"11363",12,NA,NA,0.5,0.5,43,1033,1,0.043561,0,0.5000008744803,0.500000873162554,3.40873786698402e-14
"11364",12,NA,NA,1,0.5,44,1034,0,0.043561,0,0.5000000224017,1.00000000479095,1.76934802420247e-15
"11365",12,NA,NA,1,0.5,44,1034,0.1,0.049242,0.000204187965973677,0.5000000224017,1.00000000479095,1.76934802420247e-15
"11366",12,NA,NA,1,0.5,44,1034,0.2,0.064394,0.00321796428623066,0.5000000224017,1.00000000479095,1.76934802420247e-15
"11367",12,NA,NA,1,0.5,44,1034,0.3,0.104167,0.017905161972914,0.5000000224017,1.00000000479095,1.76934802420247e-15
"11368",12,NA,NA,1,0.5,44,1034,0.4,0.132576,0.0555687877304214,0.5000000224017,1.00000000479095,1.76934802420247e-15
"11369",12,NA,NA,1,0.5,44,1034,0.5,0.212121,0.153294625469993,0.5000000224017,1.00000000479095,1.76934802420247e-15
"11370",12,NA,NA,1,0.5,44,1034,0.6,0.132576,0.187544658590172,0.5000000224017,1.00000000479095,1.76934802420247e-15
"11371",12,NA,NA,1,0.5,44,1034,0.7,0.104167,0.227461872470722,0.5000000224017,1.00000000479095,1.76934802420247e-15
"11372",12,NA,NA,1,0.5,44,1034,0.8,0.064394,0.205949714318762,0.5000000224017,1.00000000479095,1.76934802420247e-15
"11373",12,NA,NA,1,0.5,44,1034,0.9,0.049242,0.14885302719481,0.5000000224017,1.00000000479095,1.76934802420247e-15
"11374",12,NA,NA,1,0.5,44,1034,1,0.043561,0,0.5000000224017,1.00000000479095,1.76934802420247e-15
"11375",12,NA,NA,5,0.5,45,1035,0,0.043561,0,0.500012902556302,4.99999624657999,3.80076174461054e-12
"11376",12,NA,NA,5,0.5,45,1035,0.1,0.049242,6.81417292023651e-16,0.500012902556302,4.99999624657999,3.80076174461054e-12
"11377",12,NA,NA,5,0.5,45,1035,0.2,0.064394,4.39373710799869e-10,0.500012902556302,4.99999624657999,3.80076174461054e-12
"11378",12,NA,NA,5,0.5,45,1035,0.3,0.104167,9.41290031079398e-07,0.500012902556302,4.99999624657999,3.80076174461054e-12
"11379",12,NA,NA,5,0.5,45,1035,0.4,0.132576,0.000157328990073436,0.500012902556302,4.99999624657999,3.80076174461054e-12
"11380",12,NA,NA,5,0.5,45,1035,0.5,0.212121,0.00743601034026184,0.500012902556302,4.99999624657999,3.80076174461054e-12
"11381",12,NA,NA,5,0.5,45,1035,0.6,0.132576,0.0688934035329485,0.500012902556302,4.99999624657999,3.80076174461054e-12
"11382",12,NA,NA,5,0.5,45,1035,0.7,0.104167,0.311440608071793,0.500012902556302,4.99999624657999,3.80076174461054e-12
"11383",12,NA,NA,5,0.5,45,1035,0.8,0.064394,0.471773929651899,0.500012902556302,4.99999624657999,3.80076174461054e-12
"11384",12,NA,NA,5,0.5,45,1035,0.9,0.049242,0.140297777683619,0.500012902556302,4.99999624657999,3.80076174461054e-12
"11385",12,NA,NA,5,0.5,45,1035,1,0.043561,0,0.500012902556302,4.99999624657999,3.80076174461054e-12
"11386",12,NA,NA,10,0.5,46,1036,0,0.043561,0,0.500000008839578,9.99999201405814,9.31344544832272e-14
"11387",12,NA,NA,10,0.5,46,1036,0.1,0.049242,1.58351633493436e-30,0.500000008839578,9.99999201405814,9.31344544832272e-14
"11388",12,NA,NA,10,0.5,46,1036,0.2,0.064394,5.94129021020144e-19,0.500000008839578,9.99999201405814,9.31344544832272e-14
"11389",12,NA,NA,10,0.5,46,1036,0.3,0.104167,2.17087893230259e-12,0.500000008839578,9.99999201405814,9.31344544832272e-14
"11390",12,NA,NA,10,0.5,46,1036,0.4,0.132576,5.29372874099465e-08,0.500000008839578,9.99999201405814,9.31344544832272e-14
"11391",12,NA,NA,10,0.5,46,1036,0.5,0.212121,8.72141482393382e-05,0.500000008839578,9.99999201405814,9.31344544832272e-14
"11392",12,NA,NA,10,0.5,46,1036,0.6,0.132576,0.0101507809337728,0.500000008839578,9.99999201405814,9.31344544832272e-14
"11393",12,NA,NA,10,0.5,46,1036,0.7,0.104167,0.237650735547801,0.500000008839578,9.99999201405814,9.31344544832272e-14
"11394",12,NA,NA,10,0.5,46,1036,0.8,0.064394,0.684984124845136,0.500000008839578,9.99999201405814,9.31344544832272e-14
"11395",12,NA,NA,10,0.5,46,1036,0.9,0.049242,0.0671270915855923,0.500000008839578,9.99999201405814,9.31344544832272e-14
"11396",12,NA,NA,10,0.5,46,1036,1,0.043561,0,0.500000008839578,9.99999201405814,9.31344544832272e-14
"11397",12,NA,NA,20,0.5,47,1037,0,0.043561,0,0.499838036734871,19.9997438559308,2.08136840600936e-11
"11398",12,NA,NA,20,0.5,47,1037,0.1,0.049242,5.35140875709499e-60,0.499838036734871,19.9997438559308,2.08136840600936e-11
"11399",12,NA,NA,20,0.5,47,1037,0.2,0.064394,6.7983097116659e-37,0.499838036734871,19.9997438559308,2.08136840600936e-11
"11400",12,NA,NA,20,0.5,47,1037,0.3,0.104167,7.22581229582794e-24,0.499838036734871,19.9997438559308,2.08136840600936e-11
"11401",12,NA,NA,20,0.5,47,1037,0.4,0.132576,3.75054450607989e-15,0.499838036734871,19.9997438559308,2.08136840600936e-11
"11402",12,NA,NA,20,0.5,47,1037,0.5,0.212121,7.50771267174619e-09,0.499838036734871,19.9997438559308,2.08136840600936e-11
"11403",12,NA,NA,20,0.5,47,1037,0.6,0.132576,0.000137901778343263,0.499838036734871,19.9997438559308,2.08136840600936e-11
"11404",12,NA,NA,20,0.5,47,1037,0.7,0.104167,0.086595194782114,0.499838036734871,19.9997438559308,2.08136840600936e-11
"11405",12,NA,NA,20,0.5,47,1037,0.8,0.064394,0.903650359276274,0.499838036734871,19.9997438559308,2.08136840600936e-11
"11406",12,NA,NA,20,0.5,47,1037,0.9,0.049242,0.00961653665555191,0.499838036734871,19.9997438559308,2.08136840600936e-11
"11407",12,NA,NA,20,0.5,47,1037,1,0.043561,0,0.499838036734871,19.9997438559308,2.08136840600936e-11
"11408",12,NA,NA,30,0.5,48,1038,0,0.043561,0,0.492915253473405,29.9740987531261,1.24700271213184e-10
"11409",12,NA,NA,30,0.5,48,1038,0.1,0.049242,1.47624497235228e-89,0.492915253473405,29.9740987531261,1.24700271213184e-10
"11410",12,NA,NA,30,0.5,48,1038,0.2,0.064394,6.34988491980475e-55,0.492915253473405,29.9740987531261,1.24700271213184e-10
"11411",12,NA,NA,30,0.5,48,1038,0.3,0.104167,1.96328105969157e-35,0.492915253473405,29.9740987531261,1.24700271213184e-10
"11412",12,NA,NA,30,0.5,48,1038,0.4,0.132576,2.16906063430876e-22,0.492915253473405,29.9740987531261,1.24700271213184e-10
"11413",12,NA,NA,30,0.5,48,1038,0.5,0.212121,5.27561473164563e-13,0.492915253473405,29.9740987531261,1.24700271213184e-10
"11414",12,NA,NA,30,0.5,48,1038,0.6,0.132576,1.52927295284418e-06,0.492915253473405,29.9740987531261,1.24700271213184e-10
"11415",12,NA,NA,30,0.5,48,1038,0.7,0.104167,0.025756873994696,0.492915253473405,29.9740987531261,1.24700271213184e-10
"11416",12,NA,NA,30,0.5,48,1038,0.8,0.064394,0.973117032461225,0.492915253473405,29.9740987531261,1.24700271213184e-10
"11417",12,NA,NA,30,0.5,48,1038,0.9,0.049242,0.00112456427059839,0.492915253473405,29.9740987531261,1.24700271213184e-10
"11418",12,NA,NA,30,0.5,48,1038,1,0.043561,0,0.492915253473405,29.9740987531261,1.24700271213184e-10
"11419",12,NA,NA,40,0.5,49,1039,0,0.043561,0,1e-07,38.2708190190318,9.14403483226057e-09
"11420",12,NA,NA,40,0.5,49,1039,0.1,0.049242,3.85746000156221e-119,1e-07,38.2708190190318,9.14403483226057e-09
"11421",12,NA,NA,40,0.5,49,1039,0.2,0.064394,5.61802227237726e-73,1e-07,38.2708190190318,9.14403483226057e-09
"11422",12,NA,NA,40,0.5,49,1039,0.3,0.104167,5.0527867717892e-47,1e-07,38.2708190190318,9.14403483226057e-09
"11423",12,NA,NA,40,0.5,49,1039,0.4,0.132576,1.18823339802276e-29,1e-07,38.2708190190318,9.14403483226057e-09
"11424",12,NA,NA,40,0.5,49,1039,0.5,0.212121,3.51148804904751e-17,1e-07,38.2708190190318,9.14403483226057e-09
"11425",12,NA,NA,40,0.5,49,1039,0.6,0.132576,1.60639684216725e-08,1e-07,38.2708190190318,9.14403483226057e-09
"11426",12,NA,NA,40,0.5,49,1039,0.7,0.104167,0.00725680088161031,1e-07,38.2708190190318,9.14403483226057e-09
"11427",12,NA,NA,40,0.5,49,1039,0.8,0.064394,0.992618616180925,1e-07,38.2708190190318,9.14403483226057e-09
"11428",12,NA,NA,40,0.5,49,1039,0.9,0.049242,0.000124566873496333,1e-07,38.2708190190318,9.14403483226057e-09
"11429",12,NA,NA,40,0.5,49,1039,1,0.043561,0,1e-07,38.2708190190318,9.14403483226057e-09
"11430",12,NA,NA,50,0.5,50,1040,0,0.043561,0,1e-07,48.2444779261357,1.12311630729241e-10
"11431",12,NA,NA,50,0.5,50,1040,0.1,0.049242,9.93488140575465e-149,1e-07,48.2444779261357,1.12311630729241e-10
"11432",12,NA,NA,50,0.5,50,1040,0.2,0.064394,4.8991339557357e-91,1e-07,48.2444779261357,1.12311630729241e-10
"11433",12,NA,NA,50,0.5,50,1040,0.3,0.104167,1.28173345931224e-58,1e-07,48.2444779261357,1.12311630729241e-10
"11434",12,NA,NA,50,0.5,50,1040,0.4,0.132576,6.41578901092409e-37,1e-07,48.2444779261357,1.12311630729241e-10
"11435",12,NA,NA,50,0.5,50,1040,0.5,0.212121,2.30370875507233e-21,1e-07,48.2444779261357,1.12311630729241e-10
"11436",12,NA,NA,50,0.5,50,1040,0.6,0.132576,1.6631787660881e-10,1e-07,48.2444779261357,1.12311630729241e-10
"11437",12,NA,NA,50,0.5,50,1040,0.7,0.104167,0.00201518775604696,1e-07,48.2444779261357,1.12311630729241e-10
"11438",12,NA,NA,50,0.5,50,1040,0.8,0.064394,0.997971212071536,1e-07,48.2444779261357,1.12311630729241e-10
"11439",12,NA,NA,50,0.5,50,1040,0.9,0.049242,1.3600006099054e-05,1e-07,48.2444779261357,1.12311630729241e-10
"11440",12,NA,NA,50,0.5,50,1040,1,0.043561,0,1e-07,48.2444779261357,1.12311630729241e-10
"11441",12,NA,NA,0.01,0.75,51,1041,0,0.043561,0,0.749997991106767,0.010001584273022,5.31341505781329e-13
"11442",12,NA,NA,0.01,0.75,51,1041,0.1,0.049242,0.0636808466445283,0.749997991106767,0.010001584273022,5.31341505781329e-13
"11443",12,NA,NA,0.01,0.75,51,1041,0.2,0.064394,0.0778505726529222,0.749997991106767,0.010001584273022,5.31341505781329e-13
"11444",12,NA,NA,0.01,0.75,51,1041,0.3,0.104167,0.112205639526454,0.749997991106767,0.010001584273022,5.31341505781329e-13
"11445",12,NA,NA,0.01,0.75,51,1041,0.4,0.132576,0.137272151111031,0.749997991106767,0.010001584273022,5.31341505781329e-13
"11446",12,NA,NA,0.01,0.75,51,1041,0.5,0.212121,0.20576784979651,0.749997991106767,0.010001584273022,5.31341505781329e-13
"11447",12,NA,NA,0.01,0.75,51,1041,0.6,0.132576,0.138952119955773,0.749997991106767,0.010001584273022,5.31341505781329e-13
"11448",12,NA,NA,0.01,0.75,51,1041,0.7,0.104167,0.115094345859248,0.749997991106767,0.010001584273022,5.31341505781329e-13
"11449",12,NA,NA,0.01,0.75,51,1041,0.8,0.064394,0.0811565564525455,0.749997991106767,0.010001584273022,5.31341505781329e-13
"11450",12,NA,NA,0.01,0.75,51,1041,0.9,0.049242,0.0680199180009887,0.749997991106767,0.010001584273022,5.31341505781329e-13
"11451",12,NA,NA,0.01,0.75,51,1041,1,0.043561,0,0.749997991106767,0.010001584273022,5.31341505781329e-13
"11452",12,NA,NA,0.1,0.75,52,1042,0,0.043561,0,0.749999677587927,0.100001282585001,2.62428030622101e-13
"11453",12,NA,NA,0.1,0.75,52,1042,0.1,0.049242,0.0392836375576374,0.749999677587927,0.100001282585001,2.62428030622101e-13
"11454",12,NA,NA,0.1,0.75,52,1042,0.2,0.064394,0.0609862247069711,0.749999677587927,0.100001282585001,2.62428030622101e-13
"11455",12,NA,NA,0.1,0.75,52,1042,0.3,0.104167,0.100498181083087,0.749999677587927,0.100001282585001,2.62428030622101e-13
"11456",12,NA,NA,0.1,0.75,52,1042,0.4,0.132576,0.134486499477317,0.749999677587927,0.100001282585001,2.62428030622101e-13
"11457",12,NA,NA,0.1,0.75,52,1042,0.5,0.212121,0.214899330343236,0.749999677587927,0.100001282585001,2.62428030622101e-13
"11458",12,NA,NA,0.1,0.75,52,1042,0.6,0.132576,0.151881916045028,0.749999677587927,0.100001282585001,2.62428030622101e-13
"11459",12,NA,NA,0.1,0.75,52,1042,0.7,0.104167,0.129583956883409,0.749999677587927,0.100001282585001,2.62428030622101e-13
"11460",12,NA,NA,0.1,0.75,52,1042,0.8,0.064394,0.0924378311172819,0.749999677587927,0.100001282585001,2.62428030622101e-13
"11461",12,NA,NA,0.1,0.75,52,1042,0.9,0.049242,0.0759424227860316,0.749999677587927,0.100001282585001,2.62428030622101e-13
"11462",12,NA,NA,0.1,0.75,52,1042,1,0.043561,0,0.749999677587927,0.100001282585001,2.62428030622101e-13
"11463",12,NA,NA,0.5,0.75,53,1043,0,0.043561,0,0.749998242197318,0.499997069955039,3.7368296366685e-13
"11464",12,NA,NA,0.5,0.75,53,1043,0.1,0.049242,0.00381197731517813,0.749998242197318,0.499997069955039,3.7368296366685e-13
"11465",12,NA,NA,0.5,0.75,53,1043,0.2,0.064394,0.0171142292720529,0.749998242197318,0.499997069955039,3.7368296366685e-13
"11466",12,NA,NA,0.5,0.75,53,1043,0.3,0.104167,0.0511485154772105,0.749998242197318,0.499997069955039,3.7368296366685e-13
"11467",12,NA,NA,0.5,0.75,53,1043,0.4,0.132576,0.101971024841872,0.749998242197318,0.499997069955039,3.7368296366685e-13
"11468",12,NA,NA,0.5,0.75,53,1043,0.5,0.212121,0.216479451625395,0.749998242197318,0.499997069955039,3.7368296366685e-13
"11469",12,NA,NA,0.5,0.75,53,1043,0.6,0.132576,0.187332734558441,0.749998242197318,0.499997069955039,3.7368296366685e-13
"11470",12,NA,NA,0.5,0.75,53,1043,0.7,0.104167,0.182304845223618,0.749998242197318,0.499997069955039,3.7368296366685e-13
"11471",12,NA,NA,0.5,0.75,53,1043,0.8,0.064394,0.136913834176423,0.749998242197318,0.499997069955039,3.7368296366685e-13
"11472",12,NA,NA,0.5,0.75,53,1043,0.9,0.049242,0.102923387509809,0.749998242197318,0.499997069955039,3.7368296366685e-13
"11473",12,NA,NA,0.5,0.75,53,1043,1,0.043561,0,0.749998242197318,0.499997069955039,3.7368296366685e-13
"11474",12,NA,NA,1,0.75,54,1044,0,0.043561,0,0.750001389566935,1.00000015186929,3.76367755264828e-14
"11475",12,NA,NA,1,0.75,54,1044,0.1,0.049242,0.000170152043689255,0.750001389566935,1.00000015186929,3.76367755264828e-14
"11476",12,NA,NA,1,0.75,54,1044,0.2,0.064394,0.00288089837154793,0.750001389566935,1.00000015186929,3.76367755264828e-14
"11477",12,NA,NA,1,0.75,54,1044,0.3,0.104167,0.018121334220161,0.750001389566935,1.00000015186929,3.76367755264828e-14
"11478",12,NA,NA,1,0.75,54,1044,0.4,0.132576,0.0594617928343999,0.750001389566935,1.00000015186929,3.76367755264828e-14
"11479",12,NA,NA,1,0.75,54,1044,0.5,0.212121,0.180055875436856,0.750001389566935,1.00000015186929,3.76367755264828e-14
"11480",12,NA,NA,1,0.75,54,1044,0.6,0.132576,0.2006835508161,0.750001389566935,1.00000015186929,3.76367755264828e-14
"11481",12,NA,NA,1,0.75,54,1044,0.7,0.104167,0.230208060648712,0.750001389566935,1.00000015186929,3.76367755264828e-14
"11482",12,NA,NA,1,0.75,54,1044,0.8,0.064394,0.184377495779068,0.750001389566935,1.00000015186929,3.76367755264828e-14
"11483",12,NA,NA,1,0.75,54,1044,0.9,0.049242,0.124040839849467,0.750001389566935,1.00000015186929,3.76367755264828e-14
"11484",12,NA,NA,1,0.75,54,1044,1,0.043561,0,0.750001389566935,1.00000015186929,3.76367755264828e-14
"11485",12,NA,NA,5,0.75,55,1045,0,0.043561,0,0.750006824643443,4.99999639003389,1.3853129570196e-12
"11486",12,NA,NA,5,0.75,55,1045,0.1,0.049242,6.05950565027498e-16,0.750006824643443,4.99999639003389,1.3853129570196e-12
"11487",12,NA,NA,5,0.75,55,1045,0.2,0.064394,4.19756861443544e-10,0.750006824643443,4.99999639003389,1.3853129570196e-12
"11488",12,NA,NA,5,0.75,55,1045,0.3,0.104167,1.0166053553142e-06,0.750006824643443,4.99999639003389,1.3853129570196e-12
"11489",12,NA,NA,5,0.75,55,1045,0.4,0.132576,0.000179652328088153,0.750006824643443,4.99999639003389,1.3853129570196e-12
"11490",12,NA,NA,5,0.75,55,1045,0.5,0.212121,0.00932046052587023,0.750006824643443,4.99999639003389,1.3853129570196e-12
"11491",12,NA,NA,5,0.75,55,1045,0.6,0.132576,0.0786686568624998,0.750006824643443,4.99999639003389,1.3853129570196e-12
"11492",12,NA,NA,5,0.75,55,1045,0.7,0.104167,0.33635986738862,0.750006824643443,4.99999639003389,1.3853129570196e-12
"11493",12,NA,NA,5,0.75,55,1045,0.8,0.064394,0.450710498042906,0.750006824643443,4.99999639003389,1.3853129570196e-12
"11494",12,NA,NA,5,0.75,55,1045,0.9,0.049242,0.124759847826903,0.750006824643443,4.99999639003389,1.3853129570196e-12
"11495",12,NA,NA,5,0.75,55,1045,1,0.043561,0,0.750006824643443,4.99999639003389,1.3853129570196e-12
"11496",12,NA,NA,10,0.75,56,1046,0,0.043561,0,0.749998692336875,9.99999240961251,3.59953265396485e-14
"11497",12,NA,NA,10,0.75,56,1046,0.1,0.049242,1.43328145761444e-30,0.749998692336875,9.99999240961251,3.59953265396485e-14
"11498",12,NA,NA,10,0.75,56,1046,0.2,0.064394,5.77735950007038e-19,0.749998692336875,9.99999240961251,3.59953265396485e-14
"11499",12,NA,NA,10,0.75,56,1046,0.3,0.104167,2.38643400117829e-12,0.749998692336875,9.99999240961251,3.59953265396485e-14
"11500",12,NA,NA,10,0.75,56,1046,0.4,0.132576,6.15276982543456e-08,0.749998692336875,9.99999240961251,3.59953265396485e-14
"11501",12,NA,NA,10,0.75,56,1046,0.5,0.212121,0.000111267728036,0.749998692336875,9.99999240961251,3.59953265396485e-14
"11502",12,NA,NA,10,0.75,56,1046,0.6,0.132576,0.011798001312432,0.749998692336875,9.99999240961251,3.59953265396485e-14
"11503",12,NA,NA,10,0.75,56,1046,0.7,0.104167,0.261248007559203,0.749998692336875,9.99999240961251,3.59953265396485e-14
"11504",12,NA,NA,10,0.75,56,1046,0.8,0.064394,0.666084200747578,0.749998692336875,9.99999240961251,3.59953265396485e-14
"11505",12,NA,NA,10,0.75,56,1046,0.9,0.049242,0.060758461122666,0.749998692336875,9.99999240961251,3.59953265396485e-14
"11506",12,NA,NA,10,0.75,56,1046,1,0.043561,0,0.749998692336875,9.99999240961251,3.59953265396485e-14
"11507",12,NA,NA,20,0.75,57,1047,0,0.043561,0,0.749981579859096,19.9999350087046,4.99682039986825e-14
"11508",12,NA,NA,20,0.75,57,1047,0.1,0.049242,4.928592627632e-60,0.749981579859096,19.9999350087046,4.99682039986825e-14
"11509",12,NA,NA,20,0.75,57,1047,0.2,0.064394,6.72659740436017e-37,0.749981579859096,19.9999350087046,4.99682039986825e-14
"11510",12,NA,NA,20,0.75,57,1047,0.3,0.104167,8.08251209655849e-24,0.749981579859096,19.9999350087046,4.99682039986825e-14
"11511",12,NA,NA,20,0.75,57,1047,0.4,0.132576,4.43556728543746e-15,0.749981579859096,19.9999350087046,4.99682039986825e-14
"11512",12,NA,NA,20,0.75,57,1047,0.5,0.212121,9.74621041629496e-09,0.749981579859096,19.9999350087046,4.99682039986825e-14
"11513",12,NA,NA,20,0.75,57,1047,0.6,0.132576,0.000163089016976458,0.749981579859096,19.9999350087046,4.99682039986825e-14
"11514",12,NA,NA,20,0.75,57,1047,0.7,0.104167,0.0968620108959083,0.749981579859096,19.9999350087046,4.99682039986825e-14
"11515",12,NA,NA,20,0.75,57,1047,0.8,0.064394,0.894118158624963,0.749981579859096,19.9999350087046,4.99682039986825e-14
"11516",12,NA,NA,20,0.75,57,1047,0.9,0.049242,0.00885673171593696,0.749981579859096,19.9999350087046,4.99682039986825e-14
"11517",12,NA,NA,20,0.75,57,1047,1,0.043561,0,0.749981579859096,19.9999350087046,4.99682039986825e-14
"11518",12,NA,NA,30,0.75,58,1048,0,0.043561,0,0.747033619033901,29.9887342657705,1.99260952136637e-11
"11519",12,NA,NA,30,0.75,58,1048,0.1,0.049242,1.36960430811318e-89,0.747033619033901,29.9887342657705,1.99260952136637e-11
"11520",12,NA,NA,30,0.75,58,1048,0.2,0.064394,6.32910393778189e-55,0.747033619033901,29.9887342657705,1.99260952136637e-11
"11521",12,NA,NA,30,0.75,58,1048,0.3,0.104167,2.21219826891902e-35,0.747033619033901,29.9887342657705,1.99260952136637e-11
"11522",12,NA,NA,30,0.75,58,1048,0.4,0.132576,2.58409469560935e-22,0.747033619033901,29.9887342657705,1.99260952136637e-11
"11523",12,NA,NA,30,0.75,58,1048,0.5,0.212121,6.89895156799923e-13,0.747033619033901,29.9887342657705,1.99260952136637e-11
"11524",12,NA,NA,30,0.75,58,1048,0.6,0.132576,1.82188826954708e-06,0.747033619033901,29.9887342657705,1.99260952136637e-11
"11525",12,NA,NA,30,0.75,58,1048,0.7,0.104167,0.0290224936376574,0.747033619033901,29.9887342657705,1.99260952136637e-11
"11526",12,NA,NA,30,0.75,58,1048,0.8,0.064394,0.969932356232741,0.747033619033901,29.9887342657705,1.99260952136637e-11
"11527",12,NA,NA,30,0.75,58,1048,0.9,0.049242,0.00104332824064254,0.747033619033901,29.9887342657705,1.99260952136637e-11
"11528",12,NA,NA,30,0.75,58,1048,1,0.043561,0,0.747033619033901,29.9887342657705,1.99260952136637e-11
"11529",12,NA,NA,40,0.75,59,1049,0,0.043561,0,1e-07,37.3419231962233,2.65641107426903e-08
"11530",12,NA,NA,40,0.75,59,1049,0.1,0.049242,3.58719045019024e-119,1e-07,37.3419231962233,2.65641107426903e-08
"11531",12,NA,NA,40,0.75,59,1049,0.2,0.064394,5.61275585015784e-73,1e-07,37.3419231962233,2.65641107426903e-08
"11532",12,NA,NA,40,0.75,59,1049,0.3,0.104167,5.7067502169976e-47,1e-07,37.3419231962233,2.65641107426903e-08
"11533",12,NA,NA,40,0.75,59,1049,0.4,0.132576,1.41890986600217e-29,1e-07,37.3419231962233,2.65641107426903e-08
"11534",12,NA,NA,40,0.75,59,1049,0.5,0.212121,4.60275162342948e-17,1e-07,37.3419231962233,2.65641107426903e-08
"11535",12,NA,NA,40,0.75,59,1049,0.6,0.132576,1.91825304006662e-08,1e-07,37.3419231962233,2.65641107426903e-08
"11536",12,NA,NA,40,0.75,59,1049,0.7,0.104167,0.0081960216958005,1e-07,37.3419231962233,2.65641107426903e-08
"11537",12,NA,NA,40,0.75,59,1049,0.8,0.064394,0.991688119916898,1e-07,37.3419231962233,2.65641107426903e-08
"11538",12,NA,NA,40,0.75,59,1049,0.9,0.049242,0.000115839204770791,1e-07,37.3419231962233,2.65641107426903e-08
"11539",12,NA,NA,40,0.75,59,1049,1,0.043561,0,1e-07,37.3419231962233,2.65641107426903e-08
"11540",12,NA,NA,50,0.75,60,1050,0,0.043561,0,1e-07,47.2948064749005,3.33386038645669e-10
"11541",12,NA,NA,50,0.75,60,1050,0.1,0.049242,9.24504905755864e-149,1e-07,47.2948064749005,3.33386038645669e-10
